COD_ORGAO_ORIGEM,NUM_LEGISLATURA_APRESEN,NUM_LEGISLATURA_LEI,NOM_PARTIDO_POLITICO,DAT_VETO_TOTAL,NOM_UF,DES_TIPO_PROPOSICAO,DES_COMPLETA,COD_TIPO_NORMA_JURIDICA_ORIGEM,SIG_UF,DAT_FIM_LEGISLATURA_LEI,COD_PROPOSICAO_ORIGEM,DES_ATIVO_TIPO_PROPOSICAO,NOM_ORGAO,DES_APELIDO_ORGAO,DATAPRESENTACAOPROPOSICAO,DES_TIPO_AUTOR,COD_SEXO,IND_ATIVO_ORGAO,COD_TIPO_PARLAMENTAR,DES_TIPO_NORMA_JURIDICA,DES_TIPO_SESSAO_LEGISLATIVA_APRESEN,DATTRANSFPROPOSICAOLEI,DAT_FINAL_RECESSO_LEI,AREAS_TEMATICAS_APRESENTACAO,DES_TIPO_SESSAO_LEGISLATIVA_LEI,DAT_INICIAL_RECESSO_APRESEN,ANO_PROPOSICAO,TEX_REGIAO_GEOGRAFICA_AUTOR,DAT_INICIO_LEGISLATURA_LEI,NUM_SESSAO_LEGISLATIVA_APRESEN,DAT_INICIAL_RECESSO_LEI,DAT_FIM_SESSAO_LEGISLATIVA_APRESEN,SIG_NORMA_JURIDICA,DAT_INICIO_SESSAO_LEGISLATIVA_LEI,DES_TIPO_PARLAMENTAR,NOM_PROPOSICAO,DES_ATIVO_ORGAO,COD_PARTIDO_POLITICO,NOM_CIVIL_PARLAMENTAR,SIG_TIPO_PROPOSICAO,COD_TIPO_SESSAO_LEGISLATIVA_APRESEN,DAT_INICIO_SESSAO_LEGISLATIVA_APRESEN,COD_PARLAMENTAR_ORIGEM,DAT_FIM_SESSAO_LEGISLATIVA_LEI,DES_SITUACAO_PROPOSICAO,COD_TIPO_AUTOR_ORIGEM,NUM_SESSAO_LEGISLATIVA_LEI,DAT_FIM_LEGISLATURA_APRESEN,SIG_PARTIDO_POLITICO,IND_ATIVO_TIPO_PROPOSICAO,DAT_INICIO_LEGISLATURA_APRESEN,NUM_PROPOSICAO,COD_TIPO_SESSAO_LEGISLATIVA_LEI,NOM_PARLAMENTAR,DAT_FINAL_RECESSO_APRESEN
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,98768,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,16-10-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2391/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2391,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,99604,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",28-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,23-01-2004,,COMUNICAÇÕES,Extraordinária,02-07-2002,2002,N/A,01-02-2003,4,,16-12-2002,DLG,19-01-2004,N/A,PDC 2441/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,13-02-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,3,31-01-2003,N/A,1,01-02-1999,2441,2,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,98645,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,14-11-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2329/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2329,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,98659,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,19-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,13-07-2004,16-12-2002,DLG,15-02-2004,N/A,PDC 2343/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2343,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,98745,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,12-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,13-07-2004,16-12-2002,DLG,15-02-2004,N/A,PDC 2369/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2369,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,98759,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,06-08-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2383/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2383,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,53596,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",24-05-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,05-08-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 1862/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,1862,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,53598,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",24-05-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,06-08-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 1864/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,1864,1,N/A,01-08-2002
2002,51,51,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2003,53644,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",24-05-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,17-12-2002,,COMUNICAÇÕES,Extraordinária,02-07-2002,2002,N/A,01-02-1999,4,,16-12-2002,DLG,17-12-2002,N/A,PDC 1895/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,20-12-2002,TRANSFORMADA EM NORMA,TipoOrgao_2,6,31-01-2003,N/A,1,01-02-1999,1895,2,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,54331,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",31-05-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,04-06-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 1899/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,1899,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,58705,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",21-06-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,08-08-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2025/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2025,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,60454,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",05-07-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,22-10-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2141/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2141,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,60471,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",05-07-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,27-08-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2157/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2157,1,N/A,01-08-2002
2018,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,98355,ATIVADO,COMISSÃO DE RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,RELAÇÕES EXTERIORES E DE DEFESA NACIONAL,21-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,30-04-2003,01-08-2003,DEFESA E SEGURANÇA NACIONAL,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2310/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2310,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,99640,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",28-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,23-01-2004,,COMUNICAÇÕES,Extraordinária,02-07-2002,2002,N/A,01-02-2003,4,,16-12-2002,DLG,19-01-2004,N/A,PDC 2466/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,13-02-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,3,31-01-2003,N/A,1,01-02-1999,2466,2,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,57145,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",14-06-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,23-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,13-07-2004,16-12-2002,DLG,15-02-2004,N/A,PDC 1995/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,1995,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,57125,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",14-06-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,06-08-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 1978/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,1978,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,60594,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",08-07-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,20-08-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2191/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2191,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,60574,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",08-07-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,11-09-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2171/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2171,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,52562,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",17-05-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,29-05-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 1834/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,1834,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO,PROJETO DE DECRETO LEGISLATIVO,32,N/A,31-01-2007,53628,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",24-05-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,23-05-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 1883/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,1883,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,98753,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,12-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,13-07-2004,16-12-2002,DLG,15-02-2004,N/A,PDC 2377/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2377,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,99706,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",28-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,23-01-2004,,COMUNICAÇÕES,Extraordinária,02-07-2002,2002,N/A,01-02-2003,4,,16-12-2002,DLG,19-01-2004,N/A,PDC 2509/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,13-02-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,3,31-01-2003,N/A,1,01-02-1999,2509,2,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,99646,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",28-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,10-08-2004,01-08-2004,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,13-07-2004,16-12-2002,DLG,15-02-2004,N/A,PDC 2472/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2004,TRANSFORMADA EM NORMA,TipoOrgao_2,2,31-01-2003,N/A,1,01-02-1999,2472,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,98744,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,14-11-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2368/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2368,1,N/A,01-08-2002
2002,51,53,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2011,98650,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,10-12-2007,01-08-2007,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2007,4,17-07-2007,16-12-2002,DLG,02-02-2007,N/A,PDC 2334/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,24-12-2007,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2334,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,98667,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,01-12-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2350/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2350,1,N/A,01-08-2002
2002,51,52,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",32,N/A,31-01-2007,98773,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",22-11-2002,COMISSÃO PERMANENTE,N/A,1,-1,DECRETO LEGISLATIVO,Ordinária,22-10-2003,01-08-2003,COMUNICAÇÕES,Ordinária,02-07-2002,2002,N/A,01-02-2003,4,30-06-2003,16-12-2002,DLG,17-02-2003,N/A,PDC 2396/2002,ATIVO,-1,N/A,PDC,1,15-02-2002,-1,15-12-2003,TRANSFORMADA EM NORMA,TipoOrgao_2,1,31-01-2003,N/A,1,01-02-1999,2396,1,N/A,01-08-2002
